Date,Country,Province,Confirmed,Infected,Fatal,Recovered
2020-02-02,India,-,2,2,0,0
2020-02-02,Italy,-,2,2,0,0
2020-02-02,Philippines,-,2,1,1,0
2020-02-02,Russia,-,2,2,0,0
2020-02-02,UK,-,2,2,0,0
2020-02-02,US,"Chicago, IL",2,2,0,0
2020-02-02,Cambodia,-,1,1,0,0
2020-02-02,Canada,British Columbia,1,1,0,0
2020-02-02,Finland,-,1,1,0,0
2020-02-02,China,Tibet,1,1,0,0
2020-02-02,Nepal,-,1,1,0,0
2020-02-02,Spain,-,1,1,0,0
2020-02-02,Sri Lanka,-,1,1,0,0
2020-02-02,Sweden,-,1,1,0,0
2020-02-02,US,"Boston, MA",1,1,0,0
2020-02-02,US,"Los Angeles, CA",1,1,0,0
2020-02-02,US,"Orange, CA",1,1,0,0
2020-02-02,US,"Santa Clara, CA",1,1,0,0
2020-02-02,US,"Seattle, WA",1,1,0,0
2020-02-02,US,"Tempe, AZ",1,1,0,0
2020-02-03,China,Hubei,13522,12722,414,386
2020-02-03,China,Guangdong,725,704,0,21
2020-02-03,China,Zhejiang,724,681,0,43
2020-02-03,China,Henan,566,548,2,16
2020-02-03,China,Hunan,521,499,0,22
2020-02-03,China,Anhui,408,394,0,14
2020-02-03,China,Jiangxi,391,373,0,18
2020-02-03,China,Chongqing,337,326,2,9
2020-02-03,China,Jiangsu,271,263,0,8
2020-02-03,China,Shandong,259,252,0,7
2020-02-03,China,Sichuan,254,239,1,14
2020-02-03,China,Beijing,212,199,1,12
2020-02-03,China,Shanghai,203,192,1,10
2020-02-03,China,Fujian,179,178,0,1
2020-02-03,China,Shaanxi,128,128,0,0
2020-02-03,China,Guangxi,127,120,0,7
2020-02-03,China,Heilongjiang,121,117,2,2
2020-02-03,China,Yunnan,117,112,0,5
2020-02-03,China,Hebei,113,109,1,3
2020-02-03,China,Liaoning,74,73,0,1
2020-02-03,China,Shanxi,74,72,0,2
2020-02-03,China,Hainan,72,67,1,4
2020-02-03,China,Tianjin,60,59,0,1
2020-02-03,China,Gansu,55,52,0,3
2020-02-03,China,Guizhou,46,44,0,2
2020-02-03,China,Inner Mongolia,34,33,0,1
2020-02-03,China,Jilin,31,30,0,1
2020-02-03,China,Ningxia,31,30,0,1
2020-02-03,China,Xinjiang,24,24,0,0
2020-02-03,Japan,-,20,19,0,1
2020-02-03,Thailand,-,19,14,0,5
2020-02-03,Singapore,-,18,18,0,0
2020-02-03,Hong Kong,Hong Kong,15,15,0,0
2020-02-03,South Korea,-,15,15,0,0
2020-02-03,China,Qinghai,13,13,0,0
2020-02-03,Germany,-,12,12,0,0
2020-02-03,Taiwan,Taiwan,10,10,0,0
2020-02-03,Macau,Macau,8,8,0,0
2020-02-03,Malaysia,-,8,8,0,0
2020-02-03,Vietnam,-,8,7,0,1
2020-02-03,France,-,6,6,0,0
2020-02-03,United Arab Emirates,-,5,5,0,0
2020-02-03,Australia,New South Wales,4,2,0,2
2020-02-03,Australia,Victoria,4,4,0,0
2020-02-03,Canada,Ontario,3,3,0,0
2020-02-03,India,-,3,3,0,0
2020-02-03,Australia,Queensland,2,2,0,0
2020-02-03,Australia,South Australia,2,2,0,0
2020-02-03,Italy,-,2,2,0,0
2020-02-03,Philippines,-,2,1,1,0
2020-02-03,Russia,-,2,2,0,0
2020-02-03,UK,-,2,2,0,0
2020-02-03,US,"Chicago, IL",2,2,0,0
2020-02-03,US,"San Benito, CA",2,2,0,0
2020-02-03,US,"Santa Clara, CA",2,2,0,0
2020-02-03,Cambodia,-,1,1,0,0
2020-02-03,Canada,British Columbia,1,1,0,0
2020-02-03,Finland,-,1,1,0,0
2020-02-03,China,Tibet,1,1,0,0
2020-02-03,Nepal,-,1,1,0,0
2020-02-03,Spain,-,1,1,0,0
2020-02-03,Sri Lanka,-,1,1,0,0
2020-02-03,Sweden,-,1,1,0,0
2020-02-03,US,"Boston, MA",1,1,0,0
2020-02-03,US,"Los Angeles, CA",1,1,0,0
2020-02-03,US,"Orange, CA",1,1,0,0
2020-02-03,US,"Seattle, WA",1,1,0,0
2020-02-03,US,"Tempe, AZ",1,1,0,0
2020-02-04,China,Hubei,16678,15677,479,522
2020-02-04,China,Zhejiang,829,767,0,62
2020-02-04,China,Guangdong,813,783,0,30
2020-02-04,China,Henan,675,646,2,27
2020-02-04,China,Hunan,593,562,0,31
2020-02-04,China,Anhui,480,460,0,20
2020-02-04,China,Jiangxi,476,456,0,20
2020-02-04,China,Chongqing,366,355,2,9
2020-02-04,China,Jiangsu,308,296,0,12
2020-02-04,China,Sichuan,282,267,1,14
2020-02-04,China,Shandong,275,264,0,11
2020-02-04,China,Beijing,228,204,1,23
2020-02-04,China,Shanghai,219,206,1,12
2020-02-04,China,Fujian,194,191,0,3
2020-02-04,China,Heilongjiang,155,149,2,4
2020-02-04,China,Shaanxi,142,140,0,2
2020-02-04,China,Guangxi,139,129,0,10
2020-02-04,China,Hebei,126,121,1,4
2020-02-04,China,Yunnan,122,117,0,5
2020-02-04,China,Liaoning,81,79,0,2
2020-02-04,China,Shanxi,81,77,0,4
2020-02-04,China,Hainan,80,74,1,5
2020-02-04,China,Tianjin,67,65,0,2
2020-02-04,China,Guizhou,58,56,0,2
2020-02-04,China,Gansu,57,53,0,4
2020-02-04,China,Jilin,42,41,0,1
2020-02-04,China,Inner Mongolia,35,34,0,1
2020-02-04,China,Ningxia,34,33,0,1
2020-02-04,China,Xinjiang,29,29,0,0
2020-02-04,Thailand,-,25,20,0,5
2020-02-04,Singapore,-,24,24,0,0
2020-02-04,Japan,-,22,21,0,1
2020-02-04,Hong Kong,Hong Kong,17,16,1,0
2020-02-04,South Korea,-,16,16,0,0
2020-02-04,China,Qinghai,15,15,0,0
2020-02-04,Germany,-,12,12,0,0
2020-02-04,Taiwan,Taiwan,11,11,0,0
2020-02-04,Macau,Macau,10,10,0,0
2020-02-04,Malaysia,-,10,10,0,0
2020-02-04,Vietnam,-,8,7,0,1
2020-02-04,France,-,6,6,0,0
2020-02-04,United Arab Emirates,-,5,5,0,0
2020-02-04,Australia,New South Wales,4,2,0,2
2020-02-04,Australia,Victoria,4,4,0,0
2020-02-04,Australia,Queensland,3,3,0,0
2020-02-04,India,-,3,3,0,0
2020-02-04,Australia,South Australia,2,2,0,0
2020-02-04,Canada,"Toronto, ON",2,2,0,0
2020-02-04,Italy,-,2,2,0,0
2020-02-04,Philippines,-,2,1,1,0
2020-02-04,Russia,-,2,2,0,0
2020-02-04,UK,-,2,2,0,0
2020-02-04,US,"Chicago, IL",2,2,0,0
2020-02-04,US,"San Benito, CA",2,2,0,0
2020-02-04,US,"Santa Clara, CA",2,2,0,0
2020-02-04,Belgium,-,1,1,0,0
2020-02-04,Cambodia,-,1,1,0,0
2020-02-04,Canada,British Columbia,1,1,0,0
2020-02-04,Canada,"London, ON",1,1,0,0
2020-02-04,Finland,-,1,1,0,0
2020-02-04,China,Tibet,1,1,0,0
2020-02-04,Nepal,-,1,1,0,0
2020-02-04,Spain,-,1,1,0,0
2020-02-04,Sri Lanka,-,1,1,0,0
2020-02-04,Sweden,-,1,1,0,0
2020-02-04,US,"Boston, MA",1,1,0,0
2020-02-04,US,"Los Angeles, CA",1,1,0,0
2020-02-04,US,"Orange, CA",1,1,0,0
2020-02-04,US,"Seattle, WA",1,1,0,0
2020-02-04,US,"Tempe, AZ",1,1,0,0
2020-02-05,China,Hubei,19665,18483,549,633
2020-02-05,China,Guangdong,895,846,0,49
2020-02-05,China,Zhejiang,895,817,0,78
2020-02-05,China,Henan,764,715,2,47
2020-02-05,China,Hunan,661,607,0,54
2020-02-05,China,Jiangxi,548,521,0,27
2020-02-05,China,Anhui,530,507,0,23
2020-02-05,China,Chongqing,389,372,2,15
2020-02-05,China,Jiangsu,341,318,0,23
2020-02-05,China,Shandong,307,292,0,15
2020-02-05,China,Sichuan,301,276,1,24
2020-02-05,China,Beijing,253,228,1,24
2020-02-05,China,Shanghai,243,227,1,15
2020-02-05,China,Fujian,205,194,0,11
2020-02-05,China,Heilongjiang,190,181,2,7
2020-02-05,China,Shaanxi,165,159,0,6
2020-02-05,China,Guangxi,150,137,0,13
2020-02-05,China,Hebei,135,128,1,6
2020-02-05,China,Yunnan,128,123,0,5
2020-02-05,China,Hainan,99,93,1,5
2020-02-05,China,Liaoning,89,85,0,4
2020-02-05,China,Shanxi,81,76,0,5
2020-02-05,China,Tianjin,69,66,1,2
2020-02-05,China,Guizhou,64,54,1,9
2020-02-05,China,Gansu,62,56,0,6
2020-02-05,China,Jilin,54,52,0,2
2020-02-05,China,Inner Mongolia,42,39,0,3
2020-02-05,China,Ningxia,34,33,0,1
2020-02-05,China,Xinjiang,32,32,0,0
2020-02-05,Singapore,-,28,28,0,0
2020-02-05,Thailand,-,25,20,0,5
2020-02-05,Japan,-,22,21,0,1
2020-02-05,Hong Kong,Hong Kong,21,20,1,0
2020-02-05,South Korea,-,19,19,0,0
2020-02-05,China,Qinghai,17,14,0,3
2020-02-05,Germany,-,12,12,0,0
2020-02-05,Malaysia,-,12,12,0,0
2020-02-05,Taiwan,Taiwan,11,11,0,0
2020-02-05,Macau,Macau,10,10,0,0
2020-02-05,Vietnam,-,8,7,0,1
2020-02-05,France,-,6,6,0,0
2020-02-05,United Arab Emirates,-,5,5,0,0
2020-02-05,Australia,New South Wales,4,2,0,2
2020-02-05,Australia,Victoria,4,4,0,0
2020-02-05,Australia,Queensland,3,3,0,0
2020-02-05,India,-,3,3,0,0
2020-02-05,Australia,South Australia,2,2,0,0
2020-02-05,Canada,British Columbia,2,2,0,0
2020-02-05,Canada,"Toronto, ON",2,2,0,0
2020-02-05,Italy,-,2,2,0,0
2020-02-05,Philippines,-,2,1,1,0
2020-02-05,Russia,-,2,2,0,0
2020-02-05,UK,-,2,2,0,0
2020-02-05,US,"Chicago, IL",2,2,0,0
2020-02-05,US,"San Benito, CA",2,2,0,0
2020-02-05,US,"Santa Clara, CA",2,2,0,0
2020-02-05,Belgium,-,1,1,0,0
2020-02-05,Cambodia,-,1,1,0,0
2020-02-05,Canada,"London, ON",1,1,0,0
2020-02-05,Finland,-,1,1,0,0
2020-02-05,China,Tibet,1,1,0,0
2020-02-05,Nepal,-,1,1,0,0
2020-02-05,Spain,-,1,1,0,0
2020-02-05,Sri Lanka,-,1,1,0,0
2020-02-05,Sweden,-,1,1,0,0
2020-02-05,US,"Boston, MA",1,1,0,0
2020-02-05,US,"Los Angeles, CA",1,1,0,0
2020-02-05,US,"Madison, WI",1,1,0,0
2020-02-05,US,"Orange, CA",1,1,0,0
2020-02-05,US,"Seattle, WA",1,1,0,0
2020-02-05,US,"Tempe, AZ",1,1,0,0
2020-02-06,China,Hubei,22112,20677,618,817
2020-02-06,China,Guangdong,970,901,0,69
2020-02-06,China,Zhejiang,954,860,0,94
2020-02-06,China,Henan,851,793,2,56
2020-02-06,China,Hunan,711,630,0,81
2020-02-06,China,Jiangxi,600,563,0,37
2020-02-06,China,Anhui,591,557,0,34
2020-02-06,China,Chongqing,411,385,2,24
2020-02-06,China,Jiangsu,373,339,0,34
2020-02-06,China,Shandong,347,320,0,27
2020-02-06,China,Sichuan,321,289,1,31
2020-02-06,China,Beijing,274,242,1,31
2020-02-06,China,Shanghai,257,231,1,25
2020-02-06,China,Heilongjiang,227,216,3,8
2020-02-06,China,Fujian,215,201,0,14
2020-02-06,China,Shaanxi,173,164,0,9
2020-02-06,China,Guangxi,168,154,0,14
2020-02-06,China,Hebei,157,143,1,13
2020-02-06,China,Yunnan,133,126,0,7
2020-02-06,China,Hainan,106,97,1,8
2020-02-06,China,Shanxi,96,84,0,12
2020-02-06,China,Liaoning,94,89,0,5
2020-02-06,China,Tianjin,79,76,1,2
2020-02-06,China,Guizhou,71,64,1,6
2020-02-06,China,Gansu,62,56,0,6
2020-02-06,China,Jilin,59,55,0,4
2020-02-06,China,Inner Mongolia,46,42,0,4
2020-02-06,Japan,-,45,44,0,1
2020-02-06,China,Ningxia,40,39,0,1
2020-02-06,China,Xinjiang,36,36,0,0
2020-02-06,Singapore,-,28,28,0,0
2020-02-06,Thailand,-,25,20,0,5
2020-02-06,Hong Kong,Hong Kong,24,23,1,0
2020-02-06,South Korea,-,23,23,0,0
2020-02-06,China,Qinghai,18,15,0,3
2020-02-06,Taiwan,Taiwan,16,15,0,1
2020-02-06,Germany,-,12,12,0,0
2020-02-06,Malaysia,-,12,12,0,0
2020-02-06,Macau,Macau,10,9,0,1
2020-02-06,Vietnam,-,10,9,0,1
2020-02-06,France,-,6,6,0,0
2020-02-06,United Arab Emirates,-,5,5,0,0
2020-02-06,Australia,New South Wales,4,2,0,2
2020-02-06,Australia,Queensland,4,4,0,0
2020-02-06,Australia,Victoria,4,4,0,0
2020-02-06,India,-,3,3,0,0
2020-02-06,Australia,South Australia,2,2,0,0
2020-02-06,Canada,British Columbia,2,2,0,0
2020-02-06,Canada,"Toronto, ON",2,2,0,0
2020-02-06,Italy,-,2,2,0,0
2020-02-06,Philippines,-,2,1,1,0
2020-02-06,Russia,-,2,2,0,0
2020-02-06,UK,-,2,2,0,0
2020-02-06,US,"Chicago, IL",2,2,0,0
2020-02-06,US,"San Benito, CA",2,2,0,0
2020-02-06,US,"Santa Clara, CA",2,2,0,0
2020-02-06,Belgium,-,1,1,0,0
2020-02-06,Cambodia,-,1,1,0,0
2020-02-06,Canada,"London, ON",1,1,0,0
2020-02-06,Finland,-,1,1,0,0
2020-02-06,China,Tibet,1,1,0,0
2020-02-06,Nepal,-,1,1,0,0
2020-02-06,Spain,-,1,1,0,0
2020-02-06,Sri Lanka,-,1,1,0,0
2020-02-06,Sweden,-,1,1,0,0
2020-02-06,US,"Boston, MA",1,1,0,0
2020-02-06,US,"Los Angeles, CA",1,1,0,0
2020-02-06,US,"Madison, WI",1,1,0,0
2020-02-06,US,"Orange, CA",1,1,0,0
2020-02-06,US,"Seattle, WA",1,1,0,0
2020-02-06,US,"Tempe, AZ",1,1,0,0
2020-02-07,China,Hubei,24953,23139,699,1115
2020-02-07,China,Guangdong,1034,945,1,88
2020-02-07,China,Zhejiang,1006,883,0,123
2020-02-07,China,Henan,914,825,3,86
2020-02-07,China,Hunan,772,660,0,112
2020-02-07,China,Anhui,665,618,0,47
2020-02-07,China,Jiangxi,661,616,0,45
2020-02-07,China,Chongqing,426,393,2,31
2020-02-07,China,Jiangsu,408,365,0,43
2020-02-07,China,Shandong,386,349,0,37
2020-02-07,China,Sichuan,344,301,1,42
2020-02-07,China,Beijing,297,263,1,33
2020-02-07,China,Heilongjiang,277,262,3,12
2020-02-07,China,Shanghai,277,246,1,30
2020-02-07,China,Fujian,224,204,0,20
2020-02-07,China,Shaanxi,184,167,0,17
2020-02-07,China,Guangxi,172,155,0,17
2020-02-07,China,Hebei,172,149,1,22
2020-02-07,China,Yunnan,138,126,0,12
2020-02-07,China,Hainan,117,105,2,10
2020-02-07,China,Shanxi,104,89,0,15
2020-02-07,China,Liaoning,99,92,0,7
2020-02-07,China,Guizhou,81,74,1,6
2020-02-07,China,Tianjin,81,78,1,2
2020-02-07,China,Gansu,67,58,0,9
2020-02-07,China,Jilin,65,60,1,4
2020-02-07,Others,Diamond Princess,61,61,0,0
2020-02-07,China,Inner Mongolia,50,45,0,5
2020-02-07,China,Ningxia,43,38,0,5
2020-02-07,China,Xinjiang,39,39,0,0
2020-02-07,Singapore,-,30,30,0,0
2020-02-07,Hong Kong,Hong Kong,25,24,1,0
2020-02-07,Japan,-,25,24,0,1
2020-02-07,Thailand,-,25,20,0,5
2020-02-07,South Korea,-,24,23,0,1
2020-02-07,China,Qinghai,18,15,0,3
2020-02-07,Taiwan,Taiwan,16,15,0,1
2020-02-07,Germany,-,13,13,0,0
2020-02-07,Malaysia,-,12,11,0,1
2020-02-07,Macau,Macau,10,9,0,1
2020-02-07,Vietnam,-,10,9,0,1
2020-02-07,France,-,6,6,0,0
2020-02-07,Australia,Queensland,5,5,0,0
2020-02-07,United Arab Emirates,-,5,5,0,0
2020-02-07,Australia,New South Wales,4,2,0,2
2020-02-07,Australia,Victoria,4,4,0,0
2020-02-07,Canada,British Columbia,4,4,0,0
2020-02-07,India,-,3,3,0,0
2020-02-07,Italy,-,3,3,0,0
2020-02-07,Philippines,-,3,2,1,0
2020-02-07,UK,-,3,3,0,0
2020-02-07,Australia,South Australia,2,2,0,0
2020-02-07,Canada,"Toronto, ON",2,2,0,0
2020-02-07,Russia,-,2,2,0,0
2020-02-07,US,"Chicago, IL",2,2,0,0
2020-02-07,US,"San Benito, CA",2,2,0,0
2020-02-07,US,"Santa Clara, CA",2,2,0,0
2020-02-07,Belgium,-,1,1,0,0
2020-02-07,Cambodia,-,1,1,0,0
2020-02-07,Canada,"London, ON",1,1,0,0
2020-02-07,Finland,-,1,1,0,0
2020-02-07,China,Tibet,1,1,0,0
2020-02-07,Nepal,-,1,1,0,0
2020-02-07,Spain,-,1,1,0,0
2020-02-07,Sri Lanka,-,1,1,0,0
2020-02-07,Sweden,-,1,1,0,0
2020-02-07,US,"Boston, MA",1,1,0,0
2020-02-07,US,"Los Angeles, CA",1,1,0,0
2020-02-07,US,"Madison, WI",1,1,0,0
2020-02-07,US,"Orange, CA",1,1,0,0
2020-02-07,US,"Seattle, WA",1,1,0,0
2020-02-07,US,"Tempe, AZ",1,1,0,0
2020-02-08,China,Hubei,27100,24881,780,1439
2020-02-08,China,Guangdong,1095,982,1,112
2020-02-08,China,Zhejiang,1048,873,0,175
2020-02-08,China,Henan,981,861,4,116
2020-02-08,China,Hunan,803,646,1,156
2020-02-08,China,Anhui,733,674,0,59
2020-02-08,China,Jiangxi,698,643,0,55
2020-02-08,China,Jiangsu,439,388,0,51
2020-02-08,China,Chongqing,428,387,2,39
2020-02-08,China,Shandong,416,372,0,44
2020-02-08,China,Sichuan,364,303,1,60
2020-02-08,China,Beijing,315,279,2,34
2020-02-08,China,Heilongjiang,295,277,5,13
2020-02-08,China,Shanghai,286,244,1,41
2020-02-08,China,Fujian,239,215,0,24
2020-02-08,China,Hebei,195,164,1,30
2020-02-08,China,Shaanxi,195,175,0,20
2020-02-08,China,Guangxi,183,166,0,17
2020-02-08,China,Yunnan,138,121,0,17
2020-02-08,China,Hainan,124,108,2,14
2020-02-08,China,Shanxi,115,94,0,21
2020-02-08,China,Liaoning,105,97,0,8
2020-02-08,China,Guizhou,89,81,1,7
2020-02-08,China,Tianjin,88,83,1,4
2020-02-08,China,Gansu,79,66,1,12
2020-02-08,China,Jilin,69,64,1,4
2020-02-08,Others,Diamond Princess,61,61,0,0
2020-02-08,China,Inner Mongolia,52,47,0,5
2020-02-08,China,Ningxia,45,30,0,15
2020-02-08,China,Xinjiang,42,42,0,0
2020-02-08,Singapore,-,33,31,0,2
2020-02-08,Thailand,-,32,22,0,10
2020-02-08,Hong Kong,Hong Kong,26,25,1,0
2020-02-08,Japan,-,25,24,0,1
2020-02-08,South Korea,-,24,23,0,1
2020-02-08,China,Qinghai,18,15,0,3
2020-02-08,Taiwan,Taiwan,17,16,0,1
2020-02-08,Malaysia,-,16,15,0,1
2020-02-08,Germany,-,13,13,0,0
2020-02-08,Vietnam,-,13,12,0,1
2020-02-08,France,-,11,11,0,0
2020-02-08,Macau,Macau,10,9,0,1
2020-02-08,United Arab Emirates,-,7,7,0,0
2020-02-08,Australia,Queensland,5,5,0,0
2020-02-08,Australia,New South Wales,4,2,0,2
2020-02-08,Australia,Victoria,4,4,0,0
2020-02-08,Canada,British Columbia,4,4,0,0
2020-02-08,India,-,3,3,0,0
2020-02-08,Italy,-,3,3,0,0
2020-02-08,Philippines,-,3,2,1,0
2020-02-08,UK,-,3,3,0,0
2020-02-08,Australia,South Australia,2,2,0,0
2020-02-08,Canada,"Toronto, ON",2,2,0,0
2020-02-08,Russia,-,2,2,0,0
2020-02-08,US,"Chicago, IL",2,2,0,0
2020-02-08,US,"San Benito, CA",2,2,0,0
2020-02-08,US,"Santa Clara, CA",2,2,0,0
2020-02-08,Belgium,-,1,1,0,0
2020-02-08,Cambodia,-,1,1,0,0
2020-02-08,Canada,"London, ON",1,1,0,0
2020-02-08,Finland,-,1,1,0,0
2020-02-08,China,Tibet,1,1,0,0
2020-02-08,Nepal,-,1,1,0,0
2020-02-08,Spain,-,1,1,0,0
2020-02-08,Sri Lanka,-,1,0,0,1
2020-02-08,Sweden,-,1,1,0,0
2020-02-08,US,"Boston, MA",1,1,0,0
2020-02-08,US,"Los Angeles, CA",1,1,0,0
2020-02-08,US,"Madison, WI",1,1,0,0
2020-02-08,US,"Orange, CA",1,1,0,0
2020-02-08,US,"Seattle, WA",1,1,0,0
2020-02-08,US,"Tempe, AZ",1,1,0,0
2020-02-09,China,Hubei,29631,26965,871,1795
2020-02-09,China,Guangdong,1131,989,1,141
2020-02-09,China,Zhejiang,1075,874,0,201
2020-02-09,China,Henan,1033,874,6,153
2020-02-09,China,Hunan,838,651,1,186
2020-02-09,China,Anhui,779,706,1,72
2020-02-09,China,Jiangxi,740,667,0,73
2020-02-09,China,Chongqing,468,415,2,51
2020-02-09,China,Jiangsu,468,397,0,71
2020-02-09,China,Shandong,444,380,1,63
2020-02-09,China,Sichuan,386,314,1,71
2020-02-09,China,Beijing,326,287,2,37
2020-02-09,China,Heilongjiang,307,287,6,14
2020-02-09,China,Shanghai,293,248,1,44
2020-02-09,China,Fujian,250,215,0,35
2020-02-09,China,Shaanxi,208,183,0,25
2020-02-09,China,Hebei,206,170,2,34
2020-02-09,China,Guangxi,195,176,1,18
2020-02-09,China,Yunnan,141,123,0,18
2020-02-09,China,Hainan,131,109,3,19
2020-02-09,China,Shanxi,119,94,0,25
2020-02-09,China,Liaoning,107,95,0,12
2020-02-09,China,Guizhou,99,91,1,7
2020-02-09,China,Tianjin,91,86,1,4
2020-02-09,China,Gansu,83,65,2,16
2020-02-09,China,Jilin,78,65,1,12
2020-02-09,Others,Diamond Princess,64,64,0,0
2020-02-09,China,Inner Mongolia,54,49,0,5
2020-02-09,China,Ningxia,45,32,0,13
2020-02-09,China,Xinjiang,45,45,0,0
2020-02-09,Singapore,-,40,38,0,2
2020-02-09,Thailand,-,32,22,0,10
2020-02-09,Hong Kong,Hong Kong,29,28,1,0
2020-02-09,Japan,-,26,25,0,1
2020-02-09,South Korea,-,25,22,0,3
2020-02-09,China,Qinghai,18,15,0,3
2020-02-09,Taiwan,Taiwan,18,17,0,1
2020-02-09,Malaysia,-,16,15,0,1
2020-02-09,Germany,-,14,14,0,0
2020-02-09,Vietnam,-,13,12,0,1
2020-02-09,France,-,11,11,0,0
2020-02-09,Macau,Macau,10,9,0,1
2020-02-09,United Arab Emirates,-,7,7,0,0
2020-02-09,Australia,Queensland,5,5,0,0
2020-02-09,Australia,New South Wales,4,2,0,2
2020-02-09,Australia,Victoria,4,4,0,0
2020-02-09,Canada,British Columbia,4,4,0,0
2020-02-09,India,-,3,3,0,0
2020-02-09,Italy,-,3,3,0,0
2020-02-09,Philippines,-,3,2,1,0
2020-02-09,UK,-,3,3,0,0
2020-02-09,Australia,South Australia,2,2,0,0
2020-02-09,Canada,"Toronto, ON",2,2,0,0
2020-02-09,Russia,-,2,2,0,0
2020-02-09,Spain,-,2,2,0,0
2020-02-09,US,"Chicago, IL",2,0,0,2
2020-02-09,US,"San Benito, CA",2,2,0,0
2020-02-09,US,"Santa Clara, CA",2,2,0,0
2020-02-09,Belgium,-,1,1,0,0
2020-02-09,Cambodia,-,1,1,0,0
2020-02-09,Canada,"London, ON",1,1,0,0
2020-02-09,Finland,-,1,1,0,0
2020-02-09,China,Tibet,1,1,0,0
2020-02-09,Nepal,-,1,1,0,0
2020-02-09,Sri Lanka,-,1,0,0,1
2020-02-09,Sweden,-,1,1,0,0
2020-02-09,US,"Boston, MA",1,1,0,0
2020-02-09,US,"Los Angeles, CA",1,1,0,0
2020-02-09,US,"Madison, WI",1,1,0,0
2020-02-09,US,"Orange, CA",1,1,0,0
2020-02-09,US,"Seattle, WA",1,0,0,1
2020-02-09,US,"Tempe, AZ",1,1,0,0
2020-02-10,China,Hubei,31728,28532,974,2222
2020-02-10,China,Guangdong,1159,991,1,167
2020-02-10,China,Zhejiang,1092,850,0,242
2020-02-10,China,Henan,1073,876,6,191
2020-02-10,China,Hunan,879,670,1,208
2020-02-10,China,Anhui,830,739,3,88
2020-02-10,China,Jiangxi,771,665,1,105
2020-02-10,China,Jiangsu,492,411,0,81
2020-02-10,China,Chongqing,486,418,2,66
2020-02-10,China,Shandong,466,399,1,66
2020-02-10,China,Sichuan,405,324,1,80
2020-02-10,China,Beijing,337,291,2,44
2020-02-10,China,Heilongjiang,331,294,7,30
2020-02-10,China,Shanghai,299,250,1,48
2020-02-10,China,Fujian,261,222,0,39
2020-02-10,China,Hebei,218,175,2,41
2020-02-10,China,Shaanxi,213,183,0,30
2020-02-10,China,Guangxi,210,185,1,24
2020-02-10,China,Yunnan,149,130,0,19
2020-02-10,China,Hainan,138,116,3,19
2020-02-10,Others,Diamond Princess,135,135,0,0
2020-02-10,China,Shanxi,119,94,0,25
2020-02-10,China,Guizhou,109,98,1,10
2020-02-10,China,Liaoning,108,95,0,13
2020-02-10,China,Tianjin,95,86,1,8
2020-02-10,China,Gansu,83,64,2,17
2020-02-10,China,Jilin,80,66,1,13
2020-02-10,China,Inner Mongolia,58,53,0,5
2020-02-10,China,Ningxia,49,36,0,13
2020-02-10,China,Xinjiang,49,49,0,0
2020-02-10,Singapore,-,45,43,0,2
2020-02-10,Hong Kong,Hong Kong,38,37,1,0
2020-02-10,Thailand,-,32,22,0,10
2020-02-10,South Korea,-,27,24,0,3
2020-02-10,Japan,-,26,22,0,4
2020-02-10,China,Qinghai,18,15,0,3
2020-02-10,Malaysia,-,18,17,0,1
2020-02-10,Taiwan,Taiwan,18,17,0,1
2020-02-10,Germany,-,14,14,0,0
2020-02-10,Vietnam,-,14,13,0,1
2020-02-10,France,-,11,11,0,0
2020-02-10,Macau,Macau,10,9,0,1
2020-02-10,UK,-,8,8,0,0
2020-02-10,United Arab Emirates,-,8,8,0,0
2020-02-10,Australia,Queensland,5,5,0,0
2020-02-10,Australia,New South Wales,4,2,0,2
2020-02-10,Australia,Victoria,4,4,0,0
2020-02-10,Canada,British Columbia,4,4,0,0
2020-02-10,India,-,3,3,0,0
2020-02-10,Italy,-,3,3,0,0
2020-02-10,Philippines,-,3,2,1,0
2020-02-10,Australia,South Australia,2,2,0,0
2020-02-10,Canada,"Toronto, ON",2,2,0,0
2020-02-10,Russia,-,2,2,0,0
2020-02-10,Spain,-,2,2,0,0
2020-02-10,US,"Chicago, IL",2,0,0,2
2020-02-10,US,"San Benito, CA",2,2,0,0
2020-02-10,US,"Santa Clara, CA",2,2,0,0
2020-02-10,Belgium,-,1,1,0,0
2020-02-10,Cambodia,-,1,1,0,0
2020-02-10,Canada,"London, ON",1,1,0,0
2020-02-10,Finland,-,1,1,0,0
2020-02-10,China,Tibet,1,1,0,0
2020-02-10,Nepal,-,1,1,0,0
2020-02-10,Sri Lanka,-,1,0,0,1
2020-02-10,Sweden,-,1,1,0,0
2020-02-10,US,"Boston, MA",1,1,0,0
2020-02-10,US,"Los Angeles, CA",1,1,0,0
2020-02-10,US,"Madison, WI",1,1,0,0
2020-02-10,US,"Orange, CA",1,1,0,0
2020-02-10,US,"Seattle, WA",1,0,0,1
2020-02-10,US,"Tempe, AZ",1,1,0,0
2020-02-11,China,Hubei,33366,29659,1068,2639
2020-02-11,China,Guangdong,1177,964,1,212
2020-02-11,China,Zhejiang,1117,847,0,270
2020-02-11,China,Henan,1105,880,7,218
2020-02-11,China,Hunan,912,664,1,247
2020-02-11,China,Anhui,860,751,4,105
2020-02-11,China,Jiangxi,804,675,1,128
2020-02-11,China,Jiangsu,515,422,0,93
