Date,Prefecture,Positive,Tested,Discharged,Fatal,Hosp_require,Hosp_severe
2021-01-19,Miyazaki,1599,20022,1230,13,362,8
2021-01-19,Kagoshima,1387,49617,1176,15,211,1
2021-01-19,Okinawa,6580,104697,5752,86,747,7
2021-01-20,Hokkaido,16199,287756,14001,551,1623,13
2021-01-20,Aomori,660,12233,570,9,81,1
2021-01-20,Iwate,483,18332,391,25,67,1
2021-01-20,Miyagi,3066,44586,2549,22,495,9
2021-01-20,Akita,227,5939,169,1,57,0
2021-01-20,Yamagata,453,12321,401,13,39,1
2021-01-20,Fukushima,1518,73830,1161,34,323,7
2021-01-20,Ibaraki,4026,21534,3144,45,837,12
2021-01-20,Tochigi,3384,92974,2229,28,1155,15
2021-01-20,Gunma,3427,66688,2841,61,525,13
2021-01-20,Saitama,21945,401016,16201,290,5454,87
2021-01-20,Chiba,18565,274850,12708,189,5668,50
2021-01-20,Tokyo,89188,1206896,68901,754,19533,160
2021-01-20,Kanagawa,35595,441582,29569,369,5657,108
2021-01-20,Niigata,788,33866,652,7,136,1
2021-01-20,Toyama,815,28308,676,27,112,3
2021-01-20,Ishikawa,1373,37006,1145,55,206,7
2021-01-20,Fukui,462,24345,378,13,70,4
2021-01-20,Yamanashi,864,14741,720,12,132,5
2021-01-20,Nagano,2077,67978,1662,23,401,3
2021-01-20,Gifu,3618,87953,2934,59,625,15
2021-01-20,Shizuoka,4029,125160,3110,65,854,8
2021-01-20,Aichi,21666,273561,17940,337,3389,54
2021-01-20,Mie,1848,35367,1496,24,328,6
2021-01-20,Shiga,1840,49527,1438,20,382,16
2021-01-20,Kyoto,7130,116099,5433,89,1670,20
2021-01-20,Osaka,39557,581574,32604,777,6176,185
2021-01-20,Hyogo,14170,176805,11912,312,1946,69
2021-01-20,Nara,2716,61204,2289,32,395,14
2021-01-20,Wakayama,928,19668,769,11,135,10
2021-01-20,Tottori,184,30737,132,2,46,2
2021-01-20,Shimane,239,10827,224,0,15,0
2021-01-20,Okayama,2154,43188,1434,16,479,17
2021-01-20,Hiroshima,4448,107047,3863,73,430,14
2021-01-20,Yamaguchi,986,35818,740,5,315,3
2021-01-20,Tokushima,311,18561,220,10,81,0
2021-01-20,Kagawa,556,33443,368,6,182,1
2021-01-20,Ehime,866,19544,640,16,210,4
2021-01-20,Kochi,807,6576,731,13,63,4
2021-01-20,Fukuoka,13823,328350,9832,151,3840,27
2021-01-20,Saga,832,20064,605,4,238,2
2021-01-20,Nagasaki,1302,50819,920,18,261,5
2021-01-20,Kumamoto,3076,48014,2243,45,273,16
2021-01-20,Oita,955,56032,803,12,140,3
2021-01-20,Miyazaki,1650,20385,1275,14,368,8
2021-01-20,Kagoshima,1460,50329,1236,15,224,2
2021-01-20,Okinawa,6691,110000,5808,88,800,9
2021-01-21,Hokkaido,16329,291357,14173,557,1647,15
2021-01-21,Aomori,666,12316,573,9,84,3
2021-01-21,Iwate,484,18505,399,25,60,1
2021-01-21,Miyagi,3118,45021,2597,22,499,8
2021-01-21,Akita,229,5939,170,1,58,1
2021-01-21,Yamagata,455,12635,404,13,38,1
2021-01-21,Fukushima,1534,75119,1187,35,312,8
2021-01-21,Ibaraki,4109,21719,3216,47,846,11
2021-01-21,Tochigi,3433,94672,2326,29,1107,20
2021-01-21,Gunma,3492,67507,2841,61,525,13
2021-01-21,Saitama,22377,406570,16759,292,5326,87
2021-01-21,Chiba,19045,278979,13084,194,5767,52
2021-01-21,Tokyo,90659,1219217,70417,761,19481,159
2021-01-21,Kanagawa,36326,449714,30558,378,5390,110
2021-01-21,Niigata,808,34092,665,7,143,1
2021-01-21,Toyama,825,28417,693,27,105,3
2021-01-21,Ishikawa,1393,37401,1156,56,225,7
2021-01-21,Fukui,467,24647,378,13,75,4
2021-01-21,Yamanashi,869,14741,736,12,121,5
2021-01-21,Nagano,2102,69017,1711,26,377,4
2021-01-21,Gifu,3819,93535,3130,61,628,15
2021-01-21,Shizuoka,4092,126883,3190,65,837,9
2021-01-21,Aichi,21911,277893,18179,341,3391,52
2021-01-21,Mie,1882,35367,1524,25,333,6
2021-01-21,Shiga,1868,50350,1469,20,379,15
2021-01-21,Kyoto,7253,117341,5609,90,1616,21
2021-01-21,Osaka,40058,589145,33131,796,6131,174
2021-01-21,Hyogo,14466,179493,12098,321,2047,69
2021-01-21,Nara,2757,62725,2323,32,402,13
2021-01-21,Wakayama,948,19864,781,11,143,12
2021-01-21,Tottori,186,31277,139,2,42,2
2021-01-21,Shimane,242,11764,227,0,15,0
2021-01-21,Okayama,2183,43188,1434,16,479,17
2021-01-21,Hiroshima,4505,107047,3906,77,450,14
2021-01-21,Yamaguchi,996,40022,740,5,307,2
2021-01-21,Tokushima,337,18851,223,11,103,0
2021-01-21,Kagawa,568,33843,378,9,181,1
2021-01-21,Ehime,891,19897,661,17,213,3
2021-01-21,Kochi,813,6655,733,13,67,3
2021-01-21,Fukuoka,14100,334151,10126,155,3819,27
2021-01-21,Saga,858,20537,616,4,253,2
2021-01-21,Nagasaki,1334,51536,937,18,265,5
2021-01-21,Kumamoto,3076,48014,2243,45,273,16
2021-01-21,Oita,988,56749,817,12,159,3
2021-01-21,Miyazaki,1678,20633,1304,14,367,8
2021-01-21,Kagoshima,1460,51028,1236,15,224,2
2021-01-21,Okinawa,6759,113829,5879,89,796,7
2021-01-22,Hokkaido,16440,294359,14365,561,1599,15
2021-01-22,Aomori,668,12370,583,9,76,4
2021-01-22,Iwate,485,18647,401,25,59,1
2021-01-22,Miyagi,3169,45417,2619,22,528,9
2021-01-22,Akita,235,6089,172,1,62,1
2021-01-22,Yamagata,456,12970,411,13,32,1
2021-01-22,Fukushima,1548,76224,1219,35,294,11
2021-01-22,Ibaraki,4187,21908,3296,48,843,11
2021-01-22,Tochigi,3487,96058,2454,33,1033,21
2021-01-22,Gunma,3545,69533,2945,64,536,13
2021-01-22,Saitama,22735,413312,17201,298,5236,91
2021-01-22,Chiba,19507,299683,13185,203,6119,49
2021-01-22,Tokyo,91834,1232076,72355,770,18709,158
2021-01-22,Kanagawa,36953,455639,31314,385,5254,113
2021-01-22,Niigata,831,34519,681,7,150,1
2021-01-22,Toyama,832,28649,709,27,96,3
2021-01-22,Ishikawa,1403,37980,1169,56,225,7
2021-01-22,Fukui,471,24855,382,13,75,4
2021-01-22,Yamanashi,874,14741,753,12,109,4
2021-01-22,Nagano,2129,69826,1778,26,337,3
2021-01-22,Gifu,3863,94663,3174,62,627,15
2021-01-22,Shizuoka,4146,128855,3271,69,806,11
2021-01-22,Aichi,22181,281822,18466,349,3366,55
2021-01-22,Mie,1936,42391,1547,27,362,4
2021-01-22,Shiga,1906,50438,1507,25,374,11
2021-01-22,Kyoto,7393,118410,5850,93,1511,21
2021-01-22,Osaka,40508,596455,33519,812,6177,170
2021-01-22,Hyogo,14703,182530,12321,331,2051,62
2021-01-22,Nara,2797,63299,2367,32,398,14
2021-01-22,Wakayama,965,20003,791,12,149,15
2021-01-22,Tottori,186,31666,144,2,37,1
2021-01-22,Shimane,242,11764,228,0,14,0
2021-01-22,Okayama,2203,47392,1750,17,387,21
2021-01-22,Hiroshima,4533,107047,3945,78,439,13
2021-01-22,Yamaguchi,1026,40022,701,6,319,2
2021-01-22,Tokushima,350,19453,231,11,108,0
2021-01-22,Kagawa,580,34210,386,11,183,1
2021-01-22,Ehime,909,22287,683,17,209,3
2021-01-22,Kochi,815,6666,738,13,64,4
2021-01-22,Fukuoka,14385,338817,10492,158,3735,27
2021-01-22,Saga,876,21260,652,4,237,2
2021-01-22,Nagasaki,1359,52286,981,18,385,2
2021-01-22,Kumamoto,3076,48014,2243,45,273,16
2021-01-22,Oita,1014,57712,831,14,169,3
2021-01-22,Miyazaki,1696,20872,1339,15,350,8
2021-01-22,Kagoshima,1497,51830,1272,15,225,2
2021-01-22,Okinawa,6862,115456,5952,90,825,6
2021-01-23,Hokkaido,16578,296993,14511,565,1514,16
2021-01-23,Aomori,677,12455,599,9,69,4
2021-01-23,Iwate,487,18808,410,25,52,1
2021-01-23,Miyagi,3221,45534,2666,22,533,10
2021-01-23,Akita,242,6089,178,1,63,1
2021-01-23,Yamagata,457,13066,412,13,32,1
2021-01-23,Fukushima,1584,76841,1254,35,295,11
2021-01-23,Ibaraki,4319,21908,3385,51,883,12
2021-01-23,Tochigi,3527,98784,2556,35,971,20
2021-01-23,Gunma,3581,69533,3021,65,495,11
2021-01-23,Saitama,23060,418597,17483,304,5273,91
2021-01-23,Chiba,19918,302123,13277,208,6433,47
2021-01-23,Tokyo,92904,1232156,73890,779,18235,156
2021-01-23,Kanagawa,37474,455639,32106,390,4978,116
2021-01-23,Niigata,838,35121,692,7,146,1
2021-01-23,Toyama,839,28649,723,27,89,3
2021-01-23,Ishikawa,1416,38179,1188,56,215,7
2021-01-23,Fukui,476,25002,387,13,76,4
2021-01-23,Yamanashi,874,14741,753,12,109,4
2021-01-23,Nagano,2155,69826,1834,28,311,1
2021-01-23,Gifu,3907,96096,3246,63,598,14
2021-01-23,Shizuoka,4181,128855,3302,69,810,11
2021-01-23,Aichi,22427,281822,18774,354,3299,58
2021-01-23,Mie,1976,42391,1558,28,390,4
2021-01-23,Shiga,1936,51471,1514,26,396,11
2021-01-23,Kyoto,7393,118410,5850,93,1511,21
2021-01-23,Osaka,41033,603837,34070,826,6137,174
2021-01-23,Hyogo,14985,185552,12534,343,2108,58
2021-01-23,Nara,2833,63299,2400,34,399,11
2021-01-23,Wakayama,975,20208,804,12,145,15
2021-01-23,Tottori,189,31811,149,2,35,1
2021-01-23,Shimane,242,11764,230,0,12,0
2021-01-23,Okayama,2219,47392,1750,17,387,21
2021-01-23,Hiroshima,4578,107047,4009,81,406,13
2021-01-23,Yamaguchi,1077,40022,718,8,351,2
2021-01-23,Tokushima,359,19831,233,12,114,0
2021-01-23,Kagawa,586,34634,397,12,177,1
2021-01-23,Ehime,931,22607,710,17,204,3
2021-01-23,Kochi,818,6693,744,13,61,4
2021-01-23,Fukuoka,14621,343861,10666,162,3793,28
2021-01-23,Saga,886,21777,684,4,214,2
2021-01-23,Nagasaki,1359,52644,981,18,381,2
2021-01-23,Kumamoto,3076,48014,2243,45,273,16
2021-01-23,Oita,1032,58344,853,14,165,3
2021-01-23,Miyazaki,1696,20872,1339,15,350,8
2021-01-23,Kagoshima,1497,52400,1272,15,225,2
2021-01-23,Okinawa,6939,115893,6032,90,822,7
2021-01-24,Hokkaido,16672,299462,14619,569,1502,17
2021-01-24,Aomori,677,12455,599,9,69,4
2021-01-24,Iwate,488,18971,416,25,47,1
2021-01-24,Miyagi,3253,46124,2731,22,500,10
2021-01-24,Akita,247,6089,180,1,66,1
2021-01-24,Yamagata,458,13142,416,13,29,1
2021-01-24,Fukushima,1610,77257,1272,36,302,11
2021-01-24,Ibaraki,4365,21908,3462,53,850,14
2021-01-24,Tochigi,3556,99127,2656,36,900,20
2021-01-24,Gunma,3604,69533,3085,66,453,11
2021-01-24,Saitama,23345,419823,17850,307,5188,91
2021-01-24,Chiba,20246,303228,13419,211,6616,51
2021-01-24,Tokyo,93890,1232156,74881,782,18227,156
2021-01-24,Kanagawa,38028,455639,32836,398,4794,114
2021-01-24,Niigata,845,35261,708,7,137,1
2021-01-24,Toyama,843,28649,736,27,80,3
2021-01-24,Ishikawa,1422,38290,1212,56,199,6
2021-01-24,Fukui,480,25076,393,14,73,4
2021-01-24,Yamanashi,874,14741,753,12,109,4
2021-01-24,Nagano,2184,69826,1869,28,304,3
2021-01-24,Gifu,3937,96385,3298,65,574,14
2021-01-24,Shizuoka,4236,128855,3338,70,828,10
2021-01-24,Aichi,22673,281822,19088,358,3227,63
2021-01-24,Mie,2000,42391,1576,28,396,4
2021-01-24,Shiga,1967,51745,1530,26,411,10
2021-01-24,Kyoto,7393,118410,5850,93,1511,21
2021-01-24,Osaka,41454,607946,34455,836,6163,175
2021-01-24,Hyogo,15210,187377,12695,351,2164,59
2021-01-24,Nara,2861,63299,2419,35,407,9
2021-01-24,Wakayama,992,20359,817,12,145,15
2021-01-24,Tottori,189,31858,149,2,35,1
2021-01-24,Shimane,242,11764,231,0,11,0
2021-01-24,Okayama,2228,47392,1750,17,387,21
2021-01-24,Hiroshima,4599,107047,4067,85,379,13
2021-01-24,Yamaguchi,1100,40022,729,8,363,2
2021-01-24,Tokushima,363,20130,238,12,113,0
2021-01-24,Kagawa,590,35075,405,13,172,1
2021-01-24,Ehime,940,22832,722,17,201,3
2021-01-24,Kochi,823,6735,746,13,64,5
2021-01-24,Fukuoka,15059,346280,11516,166,3377,28
2021-01-24,Saga,899,21966,712,4,202,2
2021-01-24,Nagasaki,1359,53081,981,20,329,2
2021-01-24,Kumamoto,3076,48014,2243,45,273,16
2021-01-24,Oita,1042,58483,865,15,162,3
2021-01-24,Miyazaki,1696,20872,1339,15,316,8
2021-01-24,Kagoshima,1497,52775,1272,15,225,2
2021-01-24,Okinawa,7015,116703,6147,90,783,7
2021-01-25,Hokkaido,16760,301150,14709,575,1484,18
2021-01-25,Aomori,681,12578,614,11,56,3
2021-01-25,Iwate,488,19008,427,25,36,1
2021-01-25,Miyagi,3269,46710,2788,22,459,9
2021-01-25,Akita,250,6324,185,1,64,0
2021-01-25,Yamagata,458,13459,416,13,29,1
2021-01-25,Fukushima,1624,78494,1298,37,289,11
2021-01-25,Ibaraki,4410,22458,3540,53,817,14
2021-01-25,Tochigi,3574,99833,2715,38,859,21
2021-01-25,Gunma,3636,71018,3085,66,453,11
2021-01-25,Saitama,23595,424382,18278,309,5008,90
2021-01-25,Chiba,20537,306669,13870,213,6454,51
2021-01-25,Tokyo,94508,1247920,76397,796,17315,148
2021-01-25,Kanagawa,38379,467139,33485,399,4495,106
2021-01-25,Niigata,850,35320,722,7,128,1
2021-01-25,Toyama,847,28955,744,27,76,3
2021-01-25,Ishikawa,1423,38349,1227,57,176,5
2021-01-25,Fukui,484,25092,397,14,73,4
2021-01-25,Yamanashi,884,14741,808,12,64,4
2021-01-25,Nagano,2193,76236,1898,28,283,3
2021-01-25,Gifu,3977,96613,3360,65,552,13
2021-01-25,Shizuoka,4283,132712,3369,70,844,9
2021-01-25,Aichi,22837,290168,19448,364,3025,62
2021-01-25,Mie,2024,42391,1597,28,399,5
2021-01-25,Shiga,1995,52545,1549,26,420,11
2021-01-25,Kyoto,7759,120598,6211,104,1505,13
2021-01-25,Osaka,41727,614088,35088,843,5796,179
2021-01-25,Hyogo,15388,189069,12966,353,2069,57
2021-01-25,Nara,2880,64656,2471,36,373,9
2021-01-25,Wakayama,1001,20479,837,13,133,16
2021-01-25,Tottori,196,32301,150,2,41,1
2021-01-25,Shimane,242,11764,232,0,10,0
2021-01-25,Okayama,2249,47392,1750,17,387,21
2021-01-25,Hiroshima,4622,107047,4119,87,351,11
2021-01-25,Yamaguchi,1110,40022,735,9,366,2
2021-01-25,Tokushima,368,20201,240,13,115,1
2021-01-25,Kagawa,590,35383,415,13,162,1
2021-01-25,Ehime,946,22906,749,17,180,3
2021-01-25,Kochi,825,6762,756,13,56,5
2021-01-25,Fukuoka,15059,347977,11516,166,3377,27
2021-01-25,Saga,911,22137,723,4,195,2
2021-01-25,Nagasaki,1408,53364,1087,21,311,1
2021-01-25,Kumamoto,3225,50851,2497,52,272,22
2021-01-25,Oita,1048,58515,873,16,159,3
2021-01-25,Miyazaki,1735,21414,1457,16,271,10
2021-01-25,Kagoshima,1543,52929,1320,16,223,3
2021-01-25,Okinawa,7055,118197,6247,90,723,5
2021-01-26,Hokkaido,16863,303756,14901,579,1476,18
2021-01-26,Aomori,691,12667,624,11,56,2
2021-01-26,Iwate,489,19219,432,26,31,1
2021-01-26,Miyagi,3287,46972,2812,22,453,8
2021-01-26,Akita,251,6341,193,1,57,1
2021-01-26,Yamagata,463,13473,418,13,32,2
2021-01-26,Fukushima,1653,79159,1320,37,296,11
2021-01-26,Ibaraki,4459,22596,3646,55,758,17
2021-01-26,Tochigi,3615,99964,2817,40,798,21
2021-01-26,Gunma,3649,71645,3221,67,361,11
2021-01-26,Saitama,23848,430071,18921,316,4611,92
2021-01-26,Chiba,20877,309004,14360,218,6299,54
2021-01-26,Tokyo,95534,1266477,78028,809,16697,148
2021-01-26,Kanagawa,38773,472946,34310,410,4053,110
2021-01-26,Niigata,856,35649,732,9,124,1
2021-01-26,Toyama,848,29288,753,27,68,4
2021-01-26,Ishikawa,1437,38966,1238,57,180,4
2021-01-26,Fukui,496,25653,404,15,77,4
2021-01-26,Yamanashi,887,14741,813,12,62,4
2021-01-26,Nagano,2216,77561,1957,29,250,3
2021-01-26,Gifu,4038,98687,3453,67,518,14
2021-01-26,Shizuoka,4338,135440,3449,73,816,9
2021-01-26,Aichi,22926,293384,19752,368,2806,65
2021-01-26,Mie,2057,42391,1651,28,378,6
2021-01-26,Shiga,2026,53211,1587,27,412,11
2021-01-26,Kyoto,7759,120598,6211,104,1505,16
2021-01-26,Osaka,42070,617604,35482,857,5731,184
2021-01-26,Hyogo,15467,191134,13201,362,1904,73
2021-01-26,Nara,2906,65814,2505,36,365,9
2021-01-26,Wakayama,1011,20636,857,13,122,16
2021-01-26,Tottori,197,32694,152,2,40,1
2021-01-26,Shimane,245,11764,237,0,8,0
2021-01-26,Okayama,2267,47392,1750,17,387,21
2021-01-26,Hiroshima,4647,107047,4159,88,343,10
2021-01-26,Yamaguchi,1151,40022,756,11,384,2
2021-01-26,Tokushima,371,20493,252,13,106,1
2021-01-26,Kagawa,599,35647,424,14,161,1
2021-01-26,Ehime,954,22965,765,17,172,4
2021-01-26,Kochi,828,6800,763,13,52,6
2021-01-26,Fukuoka,15213,352510,12137,169,2907,29
2021-01-26,Saga,924,22704,744,4,187,2
2021-01-26,Nagasaki,1419,53978,1116,21,298,1
2021-01-26,Kumamoto,3262,51045,2635,55,283,25
2021-01-26,Oita,1079,59703,890,16,173,4
2021-01-26,Miyazaki,1760,21639,1489,17,264,9
2021-01-26,Kagoshima,1543,53383,1320,16,223,3
2021-01-26,Okinawa,7139,119818,6331,90,723,5
2021-01-27,Hokkaido,17010,307606,15052,585,1383,17
2021-01-27,Aomori,695,12951,631,11,53,2
2021-01-27,Iwate,495,19489,436,26,33,1
2021-01-27,Miyagi,3319,47540,2862,22,435,8
2021-01-27,Akita,253,6342,203,1,49,1
2021-01-27,Yamagata,473,13706,422,13,38,2
2021-01-27,Fukushima,1678,80564,1347,40,291,11
2021-01-27,Ibaraki,4543,22774,3713,56,774,16
2021-01-27,Tochigi,3653,102263,2857,40,796,20
2021-01-27,Gunma,3701,72167,3278,67,356,11
2021-01-27,Saitama,24094,435442,19170,320,4604,79
2021-01-27,Chiba,21134,310216,15563,224,5347,54
2021-01-27,Tokyo,96507,1278331,79560,827,16120,159
2021-01-27,Kanagawa,39159,479033,34939,423,3797,105
2021-01-27,Niigata,868,36010,748,9,120,2
2021-01-27,Toyama,849,29646,765,27,57,4
2021-01-27,Ishikawa,1442,39478,1256,57,163,3
2021-01-27,Fukui,504,25952,412,16,76,3
2021-01-27,Yamanashi,898,14741,821,13,64,4
2021-01-27,Nagano,2239,78608,1984,32,244,2
2021-01-27,Gifu,4088,100416,3493,67,528,14
2021-01-27,Shizuoka,4384,150870,3554,74,756,9
2021-01-27,Aichi,23141,300533,20061,375,2705,67
2021-01-27,Mie,2100,42391,1679,29,392,6
2021-01-27,Shiga,2057,53599,1632,27,398,12
2021-01-27,Kyoto,7963,123620,6457,107,1468,16
2021-01-27,Osaka,42427,625938,35915,880,5632,182
2021-01-27,Hyogo,15619,193028,13417,369,1833,72
2021-01-27,Nara,2932,66519,2570,36,326,7
2021-01-27,Wakayama,1024,20848,874,13,118,17
2021-01-27,Tottori,198,33040,154,2,39,0
2021-01-27,Shimane,250,11764,239,0,11,0
2021-01-27,Okayama,2285,47392,1750,17,387,21
2021-01-27,Hiroshima,4664,107047,4237,89,300,12
2021-01-27,Yamaguchi,1169,45815,789,12,368,2
2021-01-27,Tokushima,375,20824,263,13,99,1
2021-01-27,Kagawa,610,36139,443,14,153,1
2021-01-27,Ehime,969,23059,786,17,166,4
2021-01-27,Kochi,829,6805,776,13,40,5
2021-01-27,Fukuoka,15367,356547,12358,170,2839,35
2021-01-27,Saga,931,23222,761,4,177,2
2021-01-27,Nagasaki,1435,54579,1155,23,268,1
2021-01-27,Kumamoto,3284,51221,2714,59,264,23
2021-01-27,Oita,1093,60886,893,16,184,4
2021-01-27,Miyazaki,1777,22039,1515,17,255,8
2021-01-27,Kagoshima,1556,53914,1341,18,215,3
2021-01-27,Okinawa,7270,120561,6391,90,794,4
2021-01-28,Hokkaido,17125,310946,15203,588,1373,17
2021-01-28,Aomori,699,13054,639,13,47,2
2021-01-28,Iwate,495,19618,439,27,29,2
2021-01-28,Miyagi,3345,47850,2923,22,400,8
2021-01-28,Akita,255,6354,206,1,48,1
2021-01-28,Yamagata,480,13913,427,13,40,2
2021-01-28,Fukushima,1693,82132,1378,42,273,11
2021-01-28,Ibaraki,4600,22957,3768,60,772,17
2021-01-28,Tochigi,3687,102397,2890,41,756,21
2021-01-28,Gunma,3734,72818,3309,68,357,9
2021-01-28,Saitama,24386,440312,19649,325,4412,84
2021-01-28,Chiba,21448,313584,15897,228,5323,55
2021-01-28,Tokyo,97571,1290024,81767,847,14957,150
2021-01-28,Kanagawa,39592,484565,35600,432,3560,104
2021-01-28,Niigata,889,36156,754,9,126,2
2021-01-28,Toyama,857,29974,774,27,56,2
2021-01-28,Ishikawa,1447,39983,1277,58,142,2
2021-01-28,Fukui,506,26159,415,17,74,3
2021-01-28,Yamanashi,898,14741,831,13,54,4
2021-01-28,Nagano,2256,79914,2014,34,232,2
2021-01-28,Gifu,4142,101731,3535,67,540,13
2021-01-28,Shizuoka,4468,139252,3638,76,754,8
2021-01-28,Aichi,23368,305475,20268,379,2721,65
2021-01-28,Mie,2129,42391,1718,29,382,6
2021-01-28,Shiga,2067,54283,1670,28,369,11
2021-01-28,Kyoto,8091,125411,6622,109,1430,15
2021-01-28,Osaka,42824,633464,36466,895,5463,181
2021-01-28,Hyogo,15830,195015,13550,371,1909,71
2021-01-28,Nara,2957,67073,2615,36,306,6
2021-01-28,Wakayama,1032,21026,887,13,113,17
2021-01-28,Tottori,198,33403,157,2,36,0
2021-01-28,Shimane,254,11764,241,0,13,0
2021-01-28,Okayama,2303,47392,1750,17,387,21
2021-01-28,Hiroshima,4700,120841,4257,91,304,12
2021-01-28,Yamaguchi,1190,45815,816,14,360,2
2021-01-28,Tokushima,381,21093,279,13,89,3
2021-01-28,Kagawa,620,36523,448,14,158,1
2021-01-28,Ehime,970,23128,805,18,147,3
2021-01-28,Kochi,835,6815,791,14,30,4
2021-01-28,Fukuoka,15367,360243,12358,170,2839,37
2021-01-28,Saga,938,23477,781,4,164,2
2021-01-28,Nagasaki,1446,55149,1162,25,287,1
2021-01-28,Kumamoto,3299,51379,2777,59,255,20
2021-01-28,Oita,1115,61550,909,16,190,4
2021-01-28,Miyazaki,1794,22420,1541,17,246,8
2021-01-28,Kagoshima,1566,54334,1359,18,207,2
2021-01-28,Okinawa,7368,121909,6481,90,802,3
2021-01-29,Hokkaido,17236,313908,15302,591,1334,13
2021-01-29,Aomori,702,13090,643,13,46,2
2021-01-29,Iwate,495,19796,445,27,23,2
2021-01-29,Miyagi,3361,48167,2975,22,364,7
2021-01-29,Akita,260,6370,207,1,52,0
2021-01-29,Yamagata,487,14043,430,13,44,2
2021-01-29,Fukushima,1707,83357,1404,43,260,11
2021-01-29,Ibaraki,4686,23081,3872,62,752,17
2021-01-29,Tochigi,3731,103668,3024,42,665,17
2021-01-29,Gunma,3775,74179,3368,68,339,9
2021-01-29,Saitama,24642,444971,20013,331,4298,86
2021-01-29,Chiba,21787,323999,16026,238,5523,52
2021-01-29,Tokyo,98439,1302131,83768,864,13807,147
2021-01-29,Kanagawa,39977,491045,36092,443,3442,103
2021-01-29,Niigata,899,36468,767,9,123,1
2021-01-29,Toyama,863,30685,783,27,53,2
2021-01-29,Ishikawa,1451,40305,1290,58,130,2
2021-01-29,Fukui,509,26472,419,19,71,3
2021-01-29,Yamanashi,898,14741,840,13,45,4
2021-01-29,Nagano,2268,80987,2036,35,222,2
2021-01-29,Gifu,4169,103126,3614,67,488,15
2021-01-29,Shizuoka,4512,139252,3725,76,711,10
2021-01-29,Aichi,23612,309425,20476,388,2748,63
2021-01-29,Mie,2146,46585,1744,29,373,6
2021-01-29,Shiga,2097,55114,1680,29,388,11
2021-01-29,Kyoto,8200,127431,6792,112,1368,16
2021-01-29,Osaka,43170,640347,36956,905,5309,174
2021-01-29,Hyogo,16059,197765,13609,381,2069,65
2021-01-29,Nara,2988,67562,2641,36,311,6
2021-01-29,Wakayama,1047,21234,902,13,113,14
2021-01-29,Tottori,198,33635,161,2,32,0
2021-01-29,Shimane,264,12166,248,0,16,0
2021-01-29,Okayama,2315,51686,2013,20,252,10
2021-01-29,Hiroshima,4726,120841,4286,91,315,12
2021-01-29,Yamaguchi,1204,45815,837,16,351,2
2021-01-29,Tokushima,383,21315,291,14,78,2
2021-01-29,Kagawa,626,36953,457,15,154,1
2021-01-29,Ehime,977,25397,826,18,133,3
2021-01-29,Kochi,841,6833,792,14,35,4
2021-01-29,Fukuoka,15367,363935,12358,170,2839,35
2021-01-29,Saga,940,23699,801,4,146,2
2021-01-29,Nagasaki,1474,55861,1199,25,268,2
2021-01-29,Kumamoto,3318,51425,2815,59,252,22
